YEAR,GQ,METAREA,AGE,SEX,RACE,HISPAN,EDUC,INCWAGE,WKSWORK1,UHRSWORK1
1982,1,3200,46,1,100,0,50,3855.64,34,7
1982,1,4480,63,1,100,200,100,18170.0,23,37
1982,1,500,29,1,100,0,100,2125.36,6,33
1982,1,1000,30,1,100,0,70,18221.8,23,44
1982,1,7360,58,1,100,0,100,2030.61,2,51
1982,1,500,59,1,100,0,90,57801.14,45,59
1982,1,1600,55,1,200,0,80,15056.81,10,74
1982,1,1600,45,2,200,0,80,1821.21,11,19
1982,1,500,54,1,200,0,90,86.93,1,23
1982,1,4480,65,2,100,0,80,1794.95,25,6
1982,1,7360,18,2,100,0,60,48.76,4,1
1982,1,7360,18,1,100,0,90,21273.63,30,66
1982,1,500,69,2,100,0,110,1973.2,11,8
1982,1,1600,27,1,200,0,10,15343.3,32,39
1982,1,1000,34,2,100,0,60,5089.44,24,18
1982,1,1000,38,1,100,0,20,814.59,3,24
1982,1,3200,25,1,300,0,110,6397.44,8,61
1982,1,4480,33,2,100,0,60,34048.79,46,63
1982,1,3200,64,1,100,0,70,9250.9,10,57
1982,1,7360,39,1,100,200,70,8796.72,30,15
1982,1,4480,52,1,100,0,100,734.41,3,19
1982,1,3200,53,2,100,0,10,18614.79,42,24
1982,1,3200,29,2,100,0,70,17485.52,33,30
1982,1,500,26,1,100,0,110,1723.83,16,10
1982,1,1000,24,2,100,0,110,58655.11,52,58
1982,1,7360,20,2,200,0,60,14780.51,17,74
1982,1,4480,29,2,200,0,40,48723.72,47,68
1982,1,1000,39,2,100,100,60,14579.4,25,34
1982,1,4480,53,1,100,0,30,9760.58,10,65
1982,1,7360,20,2,200,0,110,2376.91,20,13
1982,1,3200,20,2,100,0,73,1024.54,2,66
1982,1,4480,51,1,200,0,20,6969.79,10,51
1982,1,4480,21,1,200,100,110,14127.45,14,70
1982,1,4480,44,2,100,0,90,4740.23,45,19
1982,1,7360,31,1,100,0,80,24437.32,39,46
1982,1,7360,22,1,100,0,110,3379.8,9,28
1982,2,4480,49,1,100,0,60,9954.61,20,36
1982,1,4480,20,1,100,0,90,17958.33,37,45
1982,1,7360,54,1,300,0,111,332.03,12,4
1982,1,3200,34,1,100,0,50,9727.69,51,28
1982,1,1600,49,1,100,0,110,34862.52,39,77
1982,1,7360,50,1,300,0,50,10890.47,28,47
1982,1,4480,54,2,100,0,90,3920.54,16,20
1982,1,7360,61,2,200,0,100,9211.82,32,17
1982,1,1000,30,2,100,0,100,718.11,16,3
1982,1,7360,67,2,300,0,90,33894.67,37,71
1982,1,1600,69,2,100,0,60,185.6,1,25
1982,1,500,34,2,100,0,40,41428.41,40,56
1982,1,7360,41,1,100,100,73,31203.91,49,34
1982,1,1600,23,1,100,0,80,679.57,5,8
1982,1,4480,35,2,100,0,100,28171.15,51,60
1982,2,500,27,1,200,0,100,66055.64,50,61
1982,2,500,48,1,100,0,80,379.8,2,11
1982,1,3200,55,1,200,0,40,2189.28,5,33
1982,1,1600,49,2,200,100,80,13634.69,27,57
1982,1,3200,37,2,100,0,40,298.19,1,29
1982,1,1600,44,2,100,0,30,46026.83,36,61
1982,1,7360,34,1,100,0,90,44687.59,52,56
1982,2,1000,62,1,100,0,60,40871.09,46,43
1982,1,1600,41,1,300,0,70,1867.43,15,8
1982,1,1600,54,1,100,0,60,17590.27,23,56
1982,1,4480,69,1,100,0,100,22839.64,45,27
1982,1,7360,38,1,100,0,90,33592.93,48,58
1982,1,4480,39,1,100,0,110,430.56,3,8
1982,1,7360,26,1,300,0,110,894.76,1,75
1982,3,3200,28,2,100,0,111,13400.16,26,40
1982,1,1000,58,2,100,0,73,1359.33,23,4
1982,1,1000,40,2,100,0,50,3619.86,13,17
1982,1,4480,66,1,200,0,50,12460.76,36,26
1982,3,3200,27,2,100,0,100,16677.42,22,52
1982,1,1600,45,1,100,0,70,3497.63,7,40
1982,1,1000,36,1,100,0,90,10691.84,22,35
1982,1,1600,23,1,100,200,60,5883.81,5,75
1982,1,7360,47,1,200,0,80,19191.3,37,49
1982,1,7360,49,2,100,0,60,5866.81,43,9
1982,1,3200,47,2,100,0,90,57759.1,48,58
1982,1,3200,66,1,100,0,20,16017.98,51,36
1982,1,3200,53,1,300,0,100,18153.95,46,21
1982,1,500,58,2,100,100,100,23510.58,22,65
1982,1,4480,35,2,100,0,80,1330.59,2,49
1982,1,500,37,1,100,0,100,5699.13,30,12
1982,1,1600,63,2,100,100,70,37272.95,33,72
1982,1,7360,47,1,100,100,60,8386.84,26,25
1982,1,7360,59,2,100,0,70,766.59,6,15
1982,1,4480,47,2,100,200,90,40977.67,52,60
1982,1,3200,57,1,100,0,40,19288.37,26,50
1982,1,1000,56,2,100,0,90,49251.53,49,52
1982,1,4480,26,1,100,0,100,5068.39,5,79
1982,1,7360,27,2,100,0,70,27280.88,20,74
1982,1,1000,45,2,200,100,110,1040.71,38,2
1982,1,3200,27,2,100,0,40,2591.33,37,3
1982,1,4480,61,1,100,0,50,13465.97,46,28
1982,1,1600,68,1,100,0,73,16936.47,26,51
1982,1,4480,46,1,100,0,40,8438.96,52,23
1982,1,7360,20,2,100,0,70,7463.51,38,20
1982,1,7360,62,2,100,100,80,2863.13,44,18
1982,1,1000,30,1,200,0,80,4520.31,13,54
1982,1,3200,65,2,100,0,70,4149.09,17,30
1982,1,4480,39,1,100,0,111,26358.43,32,42
1982,2,7360,67,1,100,0,40,7214.1,5,79
1982,1,4480,39,1,200,0,10,364.02,1,46
1982,2,3200,57,1,100,200,100,2859.35,42,6
1982,1,7360,58,1,100,0,100,17289.89,21,70
1982,1,1600,31,1,100,0,70,20686.76,36,27
1982,1,3200,62,2,100,0,70,7224.81,32,22
1982,1,500,33,1,100,0,50,16007.82,24,38
1982,1,1600,33,1,100,0,111,19119.74,45,67
1982,1,1000,42,2,200,0,73,3794.71,30,10
1982,1,1000,18,1,100,0,90,5613.44,22,25
1982,1,1000,61,1,100,0,110,27120.8,15,77
1982,1,1600,21,1,100,0,100,38927.1,51,56
1982,1,1600,19,2,100,0,90,20974.91,14,79
1982,3,1600,51,2,100,0,80,1728.96,7,18
1982,1,7360,28,2,100,0,90,5218.99,12,28
1982,1,1000,41,1,100,0,110,1373.27,41,3
1982,1,3200,50,2,100,0,80,11326.29,15,48
1982,1,1000,35,1,100,0,90,14920.47,36,23
1982,1,7360,48,1,200,0,100,3215.47,9,29
1982,1,1000,22,1,100,0,100,4822.99,23,13
1982,1,1000,28,1,100,100,110,5525.72,6,43
1982,1,7360,51,2,100,0,30,39167.87,46,69
1982,1,1000,65,1,200,0,80,3406.9,4,67
1982,1,500,60,1,100,0,70,1506.63,6,31
1982,1,1000,29,2,100,200,90,3433.06,29,10
1982,2,1600,34,2,200,0,110,1063.83,28,3
1982,1,1600,23,2,100,100,70,13809.92,49,17
1982,1,1000,33,2,100,0,80,5922.98,8,28
1982,1,4480,32,2,100,0,80,2380.97,4,41
1982,1,4480,26,2,200,100,100,6078.98,14,46
1982,1,1000,47,2,100,0,90,3385.44,25,14
1982,1,1000,55,2,300,0,110,27860.82,27,55
1982,1,3200,56,2,200,0,110,7243.62,20,28
1982,1,4480,56,2,100,0,80,523.85,2,26
1982,1,500,27,2,100,0,100,4379.81,43,8
1982,2,500,45,1,100,0,60,9335.4,49,22
1982,1,7360,38,2,100,0,110,25701.45,32,75
1982,1,3200,59,2,100,100,80,1243.96,26,3
1982,1,3200,55,2,100,0,20,246.1,9,2
1982,1,4480,31,1,100,0,40,44353.6,32,78
1982,1,7360,64,2,200,0,80,17115.09,34,35
1982,1,4480,32,2,100,0,90,12414.83,22,44
1982,1,3200,68,1,200,0,110,29446.87,27,73
1982,1,1600,37,1,300,100,60,2290.91,26,7
1982,1,1000,62,1,100,0,30,32150.93,44,56
1982,1,3200,67,2,100,0,20,7824.46,10,53
1982,1,1600,69,2,100,0,111,8693.66,10,79
1982,1,4480,44,1,100,0,20,5254.28,8,53
1982,1,7360,64,1,100,0,70,33774.27,47,49
1982,1,3200,64,2,100,0,80,40292.05,41,41
1982,3,4480,58,1,100,0,20,38750.89,39,61
1982,1,1600,48,2,300,0,60,1269.98,20,7
1982,1,1000,52,2,100,0,70,307.99,1,16
1982,1,1000,21,1,100,200,30,7835.71,28,17
1982,1,1000,40,1,100,0,90,13334.3,45,31
1982,1,3200,65,2,100,0,100,18633.66,43,43
1982,1,4480,59,1,100,0,40,2822.26,29,6
1982,1,3200,53,2,200,0,30,18300.99,48,22
1982,1,7360,38,2,100,200,90,4301.1,16,27
1982,1,3200,48,1,100,0,70,35418.84,27,79
1982,1,1000,43,1,100,200,90,798.09,2,35
1982,1,1000,60,1,100,0,100,628.7,19,2
1982,3,4480,40,1,100,0,70,13479.01,49,21
1982,1,7360,33,1,100,0,100,17283.46,18,76
1982,1,1000,54,1,100,0,100,859.8,12,7
1982,1,4480,43,1,100,0,50,1863.59,8,14
1982,1,1600,56,2,100,100,70,3662.08,13,17
1982,1,4480,60,2,100,0,40,1152.35,7,10
1982,1,3200,56,2,200,200,50,14788.02,14,64
1982,1,3200,58,2,200,0,100,1662.91,28,10
1982,1,7360,64,2,100,0,111,1758.23,40,3
1982,1,3200,32,2,100,0,73,29805.23,30,55
1982,1,4480,63,2,100,0,80,7695.91,10,50
1982,1,7360,37,1,200,0,70,8074.17,15,44
1982,1,7360,47,1,100,0,110,3678.47,37,7
1982,1,1000,40,1,100,100,70,46116.69,43,69
1982,1,1000,50,2,100,0,90,15348.6,16,56
1982,1,1000,67,1,100,0,90,8394.66,47,10
1982,1,4480,54,1,100,0,110,20147.41,48,32
1982,1,1000,44,1,100,0,20,1215.47,1,60
1982,1,3200,21,2,100,0,70,18412.36,22,50
1982,1,1000,59,1,100,0,100,36220.2,49,76
1982,1,1600,38,1,100,0,40,13212.97,40,20
1982,1,7360,20,2,100,0,80,23522.65,35,41
1982,1,3200,65,1,300,0,90,8665.42,32,18
1982,1,1600,26,2,100,0,80,19119.79,26,46
1982,1,500,45,1,100,0,73,1331.73,17,18
1982,1,4480,40,1,100,200,40,7931.17,40,58
1982,1,1600,18,2,100,0,70,46446.83,48,73
1982,1,3200,38,1,300,0,100,36225.9,46,75
1982,1,4480,20,1,100,0,100,4959.92,15,34
1982,1,1000,57,1,100,0,10,2024.3,15,23
1982,1,7360,34,1,300,0,90,6578.92,15,44
1982,1,7360,33,1,100,0,70,22869.6,35,49
1982,1,4480,63,2,100,0,50,4193.15,17,11
1982,1,1000,34,2,300,100,40,8637.54,15,41
1982,1,4480,62,1,100,0,80,3451.57,5,49
1982,1,1600,48,1,100,100,60,1443.86,2,40
1982,1,3200,37,2,100,0,30,36184.48,48,47
1982,1,1000,50,2,100,0,73,6321.0,18,24
1982,1,500,32,1,100,0,100,37256.06,45,52
1982,1,7360,56,2,100,0,100,10337.6,35,25
1982,3,7360,35,2,100,0,73,1130.47,11,13
1982,1,1000,62,1,100,0,60,18361.13,20,48
1982,1,7360,59,2,300,0,60,41407.92,44,55
1982,1,7360,49,1,100,0,73,11243.84,10,76
1982,1,3200,55,2,100,0,70,8331.47,33,27
1982,1,1600,50,1,100,0,110,1865.11,18,10
1982,1,1000,18,1,200,0,110,7670.16,25,20
1982,1,7360,18,2,100,0,110,26493.21,43,29
1982,2,500,50,2,100,0,90,21896.27,52,40
1982,1,7360,63,1,100,0,40,12823.56,24,31
1982,1,1600,53,1,100,0,111,237.95,21,1
1982,1,500,32,2,100,0,70,3110.59,25,11
1982,1,1600,45,1,200,0,40,11199.56,21,38
1982,1,1000,64,1,100,0,70,3849.14,8,54
1982,1,4480,23,2,100,0,30,3581.77,7,46
1982,1,4480,22,2,100,0,70,11876.03,22,45
1982,1,4480,51,2,200,0,80,3048.49,40,6
1982,1,7360,52,2,100,0,100,26028.55,35,50
1982,1,1000,49,2,100,200,80,6463.31,12,47
1982,1,7360,53,2,200,0,73,28308.24,34,75
1982,1,3200,59,2,100,0,90,15951.13,14,74
1982,1,1000,41,2,100,0,20,30505.22,46,68
1982,1,1000,34,1,100,0,60,21308.94,51,36
1982,1,3200,57,1,200,0,50,6901.38,47,16
1982,1,1600,46,1,300,0,111,3147.46,12,32
1982,3,1000,64,2,100,0,30,29167.29,46,78
1982,1,4480,67,2,100,0,40,22199.15,52,34
1982,1,7360,29,1,300,200,60,25042.29,35,62
1982,1,1000,37,1,100,0,100,20098.27,49,28
1982,1,1000,45,2,100,0,110,3561.78,22,29
1982,1,4480,64,1,100,0,110,9171.63,34,21
1982,1,7360,18,1,100,0,90,1942.06,6,20
1982,1,1000,67,2,100,100,30,3691.7,17,25
1982,1,1600,40,1,100,0,100,12452.67,34,19
1982,1,3200,18,2,100,0,100,15818.11,17,61
1982,1,1000,30,1,100,0,80,938.12,16,4
1982,1,1000,38,1,300,0,111,4143.46,7,44
1982,1,1000,58,1,100,0,20,12804.32,17,69
1982,1,1000,50,2,100,0,30,11344.97,25,25
1982,1,3200,60,1,200,0,80,16302.91,23,55
1982,1,7360,64,2,100,0,10,7589.17,23,33
1982,1,500,27,1,100,0,80,21091.68,48,52
1982,1,7360,24,2,100,0,80,15203.86,19,58
1982,1,7360,43,2,100,0,90,1619.93,2,57
1983,1,4480,39,1,200,0,80,21471.78,24,58
1983,1,500,57,1,100,200,100,2792.52,21,10
1983,1,4480,57,1,100,0,90,2249.88,4,49
1983,1,500,29,2,100,0,90,3714.51,22,15
1983,1,3200,31,2,100,0,110,30955.54,45,50
1983,1,500,69,1,200,0,100,11536.17,37,48
1983,1,7360,21,2,100,0,111,17089.67,41,29
1983,1,7360,35,2,100,0,73,18432.4,29,59
1983,1,3200,65,2,100,0,70,12809.02,31,56
1983,1,1000,24,2,100,0,80,57962.36,47,65
1983,1,1000,67,1,300,200,30,35513.87,38,68
1983,1,1000,41,1,100,0,100,26917.91,23,62
1983,1,7360,34,2,100,0,100,20915.07,29,45
1983,1,1000,56,2,100,0,60,28667.71,49,36
1983,1,4480,23,2,200,0,30,8581.29,12,54
1983,1,500,44,1,100,0,50,15739.28,31,60
1983,1,3200,63,2,100,0,111,41849.27,28,68
1983,1,1000,52,2,100,0,70,43283.29,50,74
1983,1,1000,68,1,100,0,30,44085.86,49,51
1983,1,3200,44,2,100,0,70,16667.99,48,22
1983,1,500,45,1,100,0,60,2078.78,13,34
1983,1,1600,50,2,100,0,30,11236.35,9,68
1983,1,3200,19,2,100,0,60,4878.32,5,71
1983,1,7360,55,1,100,0,110,595.71,2,21
1983,1,7360,20,2,100,0,70,5301.33,39,10
1983,1,3200,53,1,300,0,40,12339.82,21,57
1983,1,7360,47,1,100,0,90,3916.12,34,22
1983,1,1000,19,1,100,0,60,2924.67,17,11
1983,1,4480,61,2,100,200,90,18666.09,38,44
1983,1,4480,51,1,100,0,80,5215.13,17,27
1983,1,500,28,2,100,0,80,11917.73,24,31
1983,1,7360,31,1,200,0,73,11110.35,19,45
1983,1,1600,23,2,100,200,40,322.0,1,40
1983,1,1000,30,1,100,0,40,39332.42,49,42
1983,1,4480,61,1,300,0,90,3617.01,37,7
1983,1,4480,62,1,100,0,110,12303.26,48,16
1983,1,3200,65,1,100,0,10,1928.94,3,44
1983,1,7360,65,1,100,100,90,1830.81,25,4
1983,1,1000,18,1,100,0,50,22571.4,45,40
1983,1,3200,46,1,100,0,70,3458.03,11,20
1983,1,1600,64,1,100,0,73,26982.11,22,72
1983,1,3200,40,1,100,0,40,1993.52,5,40
1983,1,4480,20,1,100,0,80,32489.97,44,72
1983,1,500,26,1,100,0,80,3174.66,38,9
1983,1,1600,24,2,100,0,90,1965.6,19,7
1983,1,1600,54,1,100,0,110,1057.8,13,4
1983,1,1600,22,2,100,0,40,984.1,3,29
1983,1,1000,66,2,100,0,73,15933.76,17,47
1983,1,3200,21,2,100,0,70,26962.34,41,36
1983,2,3200,64,2,100,0,20,706.11,1,47
1983,1,4480,49,1,100,100,60,12700.71,30,56
1983,1,7360,32,1,100,0,30,345.37,1,19
1983,1,1600,48,1,200,0,100,12691.6,20,41
1983,1,7360,57,2,100,100,90,38285.93,47,53
1983,1,3200,30,1,100,0,90,8337.34,21,36
1983,1,3200,29,2,100,0,60,5298.95,7,47
1983,1,4480,25,1,100,0,60,291.48,2,14
1983,1,1000,24,1,100,0,100,21377.97,37,29
1983,1,7360,65,1,300,0,60,45642.36,48,59
1983,1,1000,49,1,300,0,110,6179.62,15,30
1983,1,1600,68,2,100,0,100,40191.75,40,74
1983,1,4480,53,1,100,0,40,758.36,13,3
1983,1,7360,36,2,100,0,111,28862.64,30,58
1983,1,1000,65,2,100,0,110,10031.75,32,76
1983,1,1000,23,1,100,0,110,203.4,1,19
1983,1,3200,37,1,100,0,110,11314.69,35,22
1983,1,1000,62,1,100,0,100,14380.56,30,26
1983,1,7360,58,1,200,0,30,25996.26,37,64
1983,1,500,54,1,100,0,100,8186.33,8,77
1983,1,4480,44,2,300,0,110,11286.45,16,54
1983,1,1000,51,1,100,0,111,18978.08,19,63
1983,1,1000,67,1,100,0,50,15202.97,47,29
1983,1,7360,65,1,100,0,110,5795.82,6,53
1983,1,4480,60,1,100,0,100,11226.57,47,21
1983,1,1000,28,2,200,0,40,9773.1,35,16
1983,1,4480,38,1,100,0,30,11011.55,12,72
1983,1,3200,31,1,100,100,90,22971.73,22,67
1983,1,500,24,2,200,0,73,39130.04,29,73
1983,1,1000,25,1,100,0,90,3038.74,9,26
1983,1,4480,63,1,200,0,110,29494.19,46,48
1983,1,500,32,1,100,0,50,12243.41,17,50
1983,1,3200,56,1,100,0,100,24872.96,51,34
1983,1,500,62,1,100,0,40,12322.15,24,50
1983,3,1000,23,1,200,100,40,9299.27,18,38
1983,1,7360,35,1,100,0,60,14194.58,22,58
1983,1,1600,66,1,100,0,80,14018.0,23,46
1983,1,7360,35,2,100,0,73,2262.68,4,79
1983,1,1000,39,2,100,0,80,792.7,7,8
1983,1,3200,40,2,100,0,80,9377.31,11,74
1983,1,7360,54,1,100,0,60,1386.93,15,6
1983,1,4480,68,1,100,0,73,14551.89,28,32
1983,1,1600,23,1,200,0,60,2138.12,15,7
1983,1,1600,27,2,100,0,90,43644.83,38,79
1983,1,3200,57,1,100,0,70,3942.93,8,62
1983,1,4480,45,2,100,0,60,15851.64,45,34
1983,1,7360,51,2,100,100,100,5999.82,40,11
1983,1,1000,59,2,100,100,40,4421.62,4,71
1983,1,7360,19,1,100,0,73,1799.48,48,4
1983,1,4480,59,2,100,0,80,71381.22,47,75
1983,1,7360,40,1,100,0,50,6894.4,29,19
1983,1,4480,33,1,100,0,70,1575.3,23,5
1983,1,500,56,2,100,0,30,13165.63,15,53
1983,1,4480,21,2,100,0,90,11974.57,16,66
1983,1,3200,27,1,300,0,100,15260.68,32,32
1983,1,500,31,2,300,0,40,2960.78,4,55
1983,1,7360,69,1,100,200,70,13854.1,18,54
1983,3,1000,69,1,100,0,20,4171.66,36,28
1983,1,3200,48,1,100,0,50,4268.46,22,14
1983,1,7360,34,2,100,100,40,357.37,14,3
1983,1,3200,26,2,100,0,110,43548.49,50,44
1983,1,4480,35,2,100,200,80,15774.98,48,15
1983,1,3200,32,1,100,0,30,30812.16,33,62
1983,1,3200,21,2,100,200,20,830.93,14,7
1983,1,3200,53,1,100,0,100,13219.68,22,46
1983,1,500,25,2,200,0,50,1599.59,5,23
1983,1,7360,56,1,100,200,80,3319.09,4,55
1983,1,4480,47,1,100,0,80,14454.71,38,32
1983,1,3200,45,1,100,100,73,39195.61,25,74
1983,1,1000,61,1,100,0,111,17408.79,16,66
1983,1,500,40,1,100,0,110,14278.36,19,49
1983,1,1600,44,2,300,200,110,13020.83,29,23
1983,1,4480,27,2,100,100,70,3745.42,3,73
1983,1,1000,64,2,100,0,70,12605.35,19,60
1983,1,500,39,1,100,0,73,19054.78,49,34
1983,1,3200,53,2,100,0,100,36057.92,52,44
1983,1,7360,58,2,200,0,111,15839.57,17,75
1983,1,1000,50,2,100,0,60,20320.53,36,55
1983,2,7360,31,2,100,0,70,21403.12,42,43
1983,1,1600,63,1,100,0,110,29390.65,31,73
1983,1,1000,57,2,200,0,111,487.43,40,1
1983,1,3200,62,1,100,200,70,838.73,27,2
1983,1,7360,34,1,200,0,100,5751.38,30,23
1983,1,7360,26,2,100,0,111,19476.22,45,37
1983,1,1000,68,2,100,0,90,35921.82,38,78
1983,1,4480,35,2,200,0,80,9919.0,19,36
1983,1,1600,25,2,100,0,100,18334.34,27,46
1983,1,1600,30,1,100,0,50,5808.53,10,34
1983,1,3200,63,1,100,0,60,2611.15,20,21
1983,1,4480,45,2,200,0,80,3889.94,41,17
1983,1,1000,30,2,100,0,60,2365.24,33,7
1983,1,7360,33,2,100,0,70,47843.01,47,71
1983,1,1600,26,2,100,0,70,10787.79,23,33
1983,1,500,30,1,100,0,100,17986.77,32,36
1983,1,3200,43,1,100,200,70,36078.79,31,69
1983,1,1600,56,2,200,0,90,26463.32,52,34
1983,1,3200,33,2,300,0,70,17376.6,24,78
1983,1,3200,24,1,100,0,70,260.71,1,18
1983,1,500,58,1,100,0,60,4629.21,25,16
1983,1,1000,21,2,200,0,73,17401.77,52,44
1983,1,500,44,2,100,0,110,36846.79,35,62
1983,1,3200,54,1,300,0,40,2269.53,8,23
1983,1,3200,27,1,100,100,90,4954.91,12,35
1983,1,3200,60,2,100,0,110,31063.45,48,51
1983,1,1600,46,1,300,0,73,21243.97,46,27
1983,1,1600,35,1,100,0,80,2936.26,25,8
1983,1,4480,55,2,100,0,40,20840.08,27,63
1983,1,1000,63,1,100,0,100,3193.78,8,56
1983,1,3200,46,1,100,0,60,2597.38,6,31
1983,1,1000,22,2,100,0,100,4787.19,6,56
1983,1,3200,22,2,100,0,73,9545.08,35,43
1983,1,7360,42,2,100,0,70,394.96,2,14
1983,1,3200,47,2,100,0,90,11645.88,14,47
1983,1,1600,24,2,100,0,20,4580.24,8,48
1983,1,1600,54,1,200,0,60,8671.94,14,34
1983,1,1600,53,2,100,0,73,1724.05,2,52
1983,1,500,65,2,100,0,100,1164.86,36,4
1983,1,7360,42,2,100,200,20,2879.51,30,14
1983,1,7360,53,1,100,0,30,10213.47,22,28
1983,1,1600,53,1,100,0,20,11397.14,23,34
1983,1,3200,64,1,300,0,60,5330.46,39,17
1983,1,1000,39,2,100,0,80,6154.01,9,55
1983,2,4480,48,2,100,100,90,20775.33,33,68
1983,1,1600,65,1,100,0,80,39862.46,35,62
1983,1,500,38,1,100,0,10,11375.56,26,53
1983,1,1600,40,2,100,100,60,4677.63,11,29
1983,1,3200,34,1,100,0,110,6342.14,31,12
1983,1,4480,42,2,100,0,100,15919.0,51,27
1983,1,1000,34,2,100,0,90,19517.89,25,69
1983,1,7360,67,1,100,0,40,5764.6,50,6
1983,1,4480,42,1,100,0,60,16613.09,30,68
1983,1,3200,26,2,200,200,60,8439.95,7,59
1983,1,3200,35,1,200,0,50,19052.09,49,46
1983,1,7360,67,2,100,0,50,9545.76,41,11
1983,1,1600,69,2,100,100,110,7793.54,8,50
1983,1,3200,69,2,100,0,100,2485.96,11,17
1983,1,500,58,1,100,0,110,10817.2,30,17
1983,1,1600,60,2,100,0,20,4844.1,14,25
1983,1,3200,18,1,100,0,30,5483.3,48,12
1983,1,3200,57,1,100,0,30,1114.98,2,36
1983,1,4480,18,1,100,100,70,1853.15,4,37
1983,1,500,44,1,200,0,60,16529.55,44,58
1983,1,4480,23,2,200,0,80,192.21,4,4
1983,1,4480,19,2,300,0,90,7442.34,33,12
1983,1,500,48,2,100,0,110,9289.53,19,35
1983,1,7360,25,2,100,0,100,9233.06,15,49
1983,1,1600,58,1,200,0,70,1875.67,36,4
1983,1,7360,41,2,100,0,80,7395.83,22,25
1983,1,4480,39,2,200,0,40,15452.1,17,70
1983,1,7360,50,1,100,0,70,6363.79,41,11
1983,1,7360,40,2,200,0,40,5011.63,41,8
1983,1,3200,57,2,100,0,70,1898.01,2,62
1983,1,1000,62,2,100,0,100,19954.54,40,39
1983,1,3200,21,2,100,0,111,9414.05,31,26
1983,1,7360,33,2,100,0,110,7215.87,37,16
1983,1,4480,28,1,100,0,90,33214.02,28,72
1983,1,1000,54,1,200,0,80,1496.84,16,10
1983,1,4480,29,2,100,0,90,43955.34,47,58
1983,1,1600,52,2,100,0,90,12874.72,36,25
1983,1,3200,28,2,100,0,80,8866.14,15,56
1983,1,4480,58,2,300,0,90,30947.64,29,79
1983,1,4480,46,2,100,0,80,3025.05,4,69
1983,1,1000,18,1,100,0,90,8993.27,15,33
1983,1,7360,42,1,100,200,110,1979.23,11,22
1983,1,3200,62,2,100,0,73,31617.23,43,45
1983,1,7360,50,2,100,0,90,3520.03,8,31
1983,1,7360,24,2,100,100,60,10171.04,13,45
1983,1,1000,45,2,100,0,100,27717.07,50,42
1983,1,3200,24,2,100,0,90,2875.27,23,11
1983,1,4480,51,1,100,0,70,13465.3,23,58
1983,1,3200,19,1,200,0,90,20702.93,19,73
1983,1,500,49,1,200,100,70,2116.0,11,20
1983,1,1600,49,1,100,0,40,6869.19,25,28
1983,1,4480,53,2,100,0,110,23071.05,37,31
1983,1,3200,48,2,200,0,70,1966.07,5,23
1983,1,7360,59,1,100,100,40,18452.17,35,79
1983,1,1600,68,2,100,0,40,13442.17,52,20
1983,1,3200,19,2,100,0,90,11528.25,12,64
1983,1,4480,47,2,100,200,73,12963.96,52,18
1983,1,4480,20,1,100,0,90,915.51,11,6
1983,1,4480,36,1,100,0,60,22776.91,31,31
1983,1,3200,19,1,200,0,100,2760.73,7,33
1983,1,1600,42,1,100,0,110,705.29,6,17
1983,3,1600,26,1,200,0,60,21466.03,27,66
1983,1,1600,31,1,100,0,70,6269.04,18,23
1983,1,4480,23,1,200,0,60,18621.65,52,42
1983,1,500,29,2,100,0,100,3175.92,14,14
1983,1,4480,33,2,100,0,70,790.67,8,10
1983,1,1600,20,1,100,0,100,20508.14,19,75
1983,1,7360,35,1,200,0,80,2073.7,6,33
1983,1,1000,37,1,200,0,30,11824.33,40,72
1983,1,3200,35,1,100,0,40,5204.6,16,17
1983,1,1600,42,1,100,100,90,17520.99,18,53
1983,1,4480,25,2,100,0,90,23993.31,22,70
1983,1,3200,52,1,200,0,100,26348.57,47,32
1983,2,4480,45,1,100,0,50,1267.85,44,2
1983,1,7360,61,1,100,0,73,12028.66,32,34
1983,1,1600,67,2,200,0,20,14329.06,13,60
1983,1,1600,48,2,300,0,60,60158.14,47,63
1983,1,3200,48,2,300,200,80,22286.32,50,36
1983,1,1000,32,1,100,0,90,333.37,1,40
1983,1,1600,60,1,100,0,90,1376.54,7,18
1983,1,1000,31,2,100,0,40,4141.36,19,19
1983,1,7360,61,1,100,0,100,781.91,3,12
1983,1,1600,39,1,100,200,40,7801.98,9,59
1983,1,1600,42,1,200,0,80,2161.88,20,5
1983,1,4480,31,2,100,200,90,22284.88,35,51
1983,1,7360,54,1,300,0,110,1078.25,9,13
1983,1,1600,45,2,100,0,70,28376.09,40,68
1983,1,500,28,1,100,0,73,13190.32,50,27
1983,1,4480,30,2,200,0,110,4647.36,24,19
1983,1,7360,56,1,100,0,90,19564.56,29,52
1983,1,7360,64,2,100,200,50,29895.06,38,40
1983,1,7360,24,2,100,0,70,16069.09,14,68
1983,1,1600,50,1,100,0,60,571.98,4,12
1983,1,3200,54,2,100,0,100,4160.67,8,52
1983,1,7360,42,2,200,0,70,70117.6,46,77
1983,1,3200,55,2,100,0,73,24746.97,29,72
1983,1,4480,59,2,300,0,90,9249.58,22,28
1983,1,1600,46,2,100,200,80,2242.11,32,6
1983,1,7360,62,2,300,0,111,9059.62,29,23
1983,1,1000,30,2,100,0,100,19102.68,36,31
1983,1,1000,26,1,100,0,100,29877.0,37,56
1983,1,3200,29,1,100,0,90,17762.47,16,53
1983,1,500,25,2,100,0,80,26833.11,51,43
